course_id;course_name;platform;level;canonical_skill
C6202;Introduction to Vertex AI;Fractal Analytics;Beginner;mlops (machine learning operations)
C6203;Concurrency in Go;University of California, Irvine;Intermediate;algorithms
C6203;Concurrency in Go;University of California, Irvine;Intermediate;benefits
C6203;Concurrency in Go;University of California, Irvine;Intermediate;computer architecture
C6203;Concurrency in Go;University of California, Irvine;Intermediate;concurrency
C6203;Concurrency in Go;University of California, Irvine;Intermediate;go
C6203;Concurrency in Go;University of California, Irvine;Intermediate;go (programming language)
C6203;Concurrency in Go;University of California, Irvine;Intermediate;implementation
C6203;Concurrency in Go;University of California, Irvine;Intermediate;operating systems
C6203;Concurrency in Go;University of California, Irvine;Intermediate;os process management
C6203;Concurrency in Go;University of California, Irvine;Intermediate;system programming
C6203;Concurrency in Go;University of California, Irvine;Intermediate;writing
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;arcgis
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;arcgis pro
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;cartography
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;data
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;data analysis
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;data management
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;data storytelling
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;data visualization
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;databases
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;geoprocessing analysis
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;geospatial analysis
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;gis
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;gis software
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;health
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;information systems
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;software
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;spatial analysis
C6204;Geographic Information Systems (GIS) Specialization;University of California, Davis;Beginner;workflow
C6205;Incident Response and Digital Forensics;IBM;Intermediate;automation
C6205;Incident Response and Digital Forensics;IBM;Intermediate;cyber threat hunting
C6205;Incident Response and Digital Forensics;IBM;Intermediate;cybersecurity
C6205;Incident Response and Digital Forensics;IBM;Intermediate;cybersecurity incident management
C6205;Incident Response and Digital Forensics;IBM;Intermediate;data
C6205;Incident Response and Digital Forensics;IBM;Intermediate;data collection
C6205;Incident Response and Digital Forensics;IBM;Intermediate;data integrity
C6205;Incident Response and Digital Forensics;IBM;Intermediate;data recovery
C6205;Incident Response and Digital Forensics;IBM;Intermediate;digital evidence handling
C6205;Incident Response and Digital Forensics;IBM;Intermediate;digital forensics
C6205;Incident Response and Digital Forensics;IBM;Intermediate;documentation
C6205;Incident Response and Digital Forensics;IBM;Intermediate;frameworks
C6205;Incident Response and Digital Forensics;IBM;Intermediate;incident management
C6205;Incident Response and Digital Forensics;IBM;Intermediate;incident response
C6205;Incident Response and Digital Forensics;IBM;Intermediate;influencing
C6205;Incident Response and Digital Forensics;IBM;Intermediate;intrusion detection and prevention
C6205;Incident Response and Digital Forensics;IBM;Intermediate;reporting
C6205;Incident Response and Digital Forensics;IBM;Intermediate;security
C6205;Incident Response and Digital Forensics;IBM;Intermediate;security analysis and reporting
C6205;Incident Response and Digital Forensics;IBM;Intermediate;security information and event management (siem)
C6205;Incident Response and Digital Forensics;IBM;Intermediate;security management
C6205;Incident Response and Digital Forensics;IBM;Intermediate;technical communication
C6205;Incident Response and Digital Forensics;IBM;Intermediate;threat detection
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;advanced sql
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;airflow
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;apache
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;bash
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;bash basics
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;big data
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;business intelligence
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;cloud
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;compliance
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;dashboard
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;data
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;data analysis
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;data engineering
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;data pipelines
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;data security
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;data warehouse
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;data warehousing
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;database
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;database management
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;databases
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;erd
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;etl
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;execution
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;functions
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;kafka
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;linux
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;linux commands
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;linux/unix
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;looker studio
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;model
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;mysql
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;networking
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;nosql
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;postgresql
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;python
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;social media
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;sql
C6206;IBM Data Warehouse Engineer Professional Certificate;IBM;Beginner;stored procedures
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;community development
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;critical thinking
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;cultural diversity
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;immigration issues
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;immigration law
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;integration
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;political philosophy
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;political sciences
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;political sociology
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;public policies
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;social justice
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;social sciences
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;social studies
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;sociology
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;student engagement
C6207;Introduction to Political Citizenship;University of Geneva;Beginner;youth activities
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;benefits
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;business
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;dashboard
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;data
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;data analysis
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;data analysis expressions (dax) functions
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;data cleaning and shaping
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;data modeling
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;data visualization
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;dax
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;deployment
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;frameworks
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;functions
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;model
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;power bi
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;reporting
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;security
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;sql
C6208;Power BI Data Analyst Associate Prep;SkillUp EdTech;Intermediate;writing
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;artificial intelligence
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;classification
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;computer vision
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;data
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;database
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;deep learning
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;frameworks
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;functions
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;generative ai
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;hugging face
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;keras
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;keras (neural network library)
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;llms
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;machine learning
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;metrics
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;model
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;modeling
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;natural language processing
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;neural networks
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;nltk
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;optimization
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;prompt engineering
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;python
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;pytorch
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;pytorch (machine learning library)
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;regression
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;reinforcement learning
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;social media
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;tensorflow
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;text analysis
C6209;IBM AI Engineering Professional Certificate;IBM;Intermediate;transformers
C6210;Supporting Families and Caregivers;Stanford University;Beginner;caregiver support
C6210;Supporting Families and Caregivers;Stanford University;Beginner;caregiving
C6210;Supporting Families and Caregivers;Stanford University;Beginner;child development
C6210;Supporting Families and Caregivers;Stanford University;Beginner;child guidance
C6210;Supporting Families and Caregivers;Stanford University;Beginner;child health
C6210;Supporting Families and Caregivers;Stanford University;Beginner;clinical assessment
C6210;Supporting Families and Caregivers;Stanford University;Beginner;family support
C6210;Supporting Families and Caregivers;Stanford University;Beginner;family therapy
C6210;Supporting Families and Caregivers;Stanford University;Beginner;hospice
C6210;Supporting Families and Caregivers;Stanford University;Beginner;medical social work
C6210;Supporting Families and Caregivers;Stanford University;Beginner;nursing and patient care
C6210;Supporting Families and Caregivers;Stanford University;Beginner;pain management
C6210;Supporting Families and Caregivers;Stanford University;Beginner;palliative care
C6210;Supporting Families and Caregivers;Stanford University;Beginner;parent communication
C6210;Supporting Families and Caregivers;Stanford University;Beginner;patient advocacy
C6210;Supporting Families and Caregivers;Stanford University;Beginner;patient communication
C6210;Supporting Families and Caregivers;Stanford University;Beginner;patient education and support
C6210;Supporting Families and Caregivers;Stanford University;Beginner;patient-centered care
C6210;Supporting Families and Caregivers;Stanford University;Beginner;pediatrics
C6210;Supporting Families and Caregivers;Stanford University;Beginner;psychosocial assessments
C6210;Supporting Families and Caregivers;Stanford University;Beginner;psychosocial support
C6210;Supporting Families and Caregivers;Stanford University;Beginner;social work
C6210;Supporting Families and Caregivers;Stanford University;Beginner;stress management
C6210;Supporting Families and Caregivers;Stanford University;Beginner;working with children
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;ai personalization
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;algorithms
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;artificial intelligence
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;big data
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;computer science
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;cryptography
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;culture
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;cybersecurity
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;data
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;data collection
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;data ethics
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;data security
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;dns
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;encryption
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;informatics
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;information privacy
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;information technology
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;machine learning
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;neural networks
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;pedagogy
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;responsible ai
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;supervised learning
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;taxonomy
C6211;Teaching Impacts of Technology: Data Collection, Use, and Privacy;University of California San Diego;Beginner;web servers
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;building codes
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;civil engineering
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;cladding (construction)
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;construction engineering
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;design of metro stations
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;engineering analysis
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;engineering design process
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;engineering drawings
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;modeling
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;planning
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;simulation and simulation software
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;structural analysis
C6212;Design Concepts in Metro Rails;L&T EduTech;Intermediate;structural engineering
C6213;Managing as a Coach;University of California, Davis;Beginner;active listening
C6213;Managing as a Coach;University of California, Davis;Beginner;coaching
C6213;Managing as a Coach;University of California, Davis;Beginner;communication
C6213;Managing as a Coach;University of California, Davis;Beginner;go
C6213;Managing as a Coach;University of California, Davis;Beginner;leadership
C6213;Managing as a Coach;University of California, Davis;Beginner;mentoring
C6213;Managing as a Coach;University of California, Davis;Beginner;model
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;2d animation
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;anatomy
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;clinical practices
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;collaboration
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;diagnostic
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;diagnostic tests
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;functions
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;general surgery
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;gynecology
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;medical imaging
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;medical terminology
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;pathology
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;patient evaluation
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;physiology
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;research
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;urology
C6214;"Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.";Universiteit Leiden;Beginner;visualization (computer graphics)
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;adobe xd
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;artificial intelligence
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;creativity
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;design thinking
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;figma
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;figma (design software)
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;functions
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;generative ai
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;innovation
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;integration
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;persona development
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;problem-solving with genai
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;productivity enhancement
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;prototyping
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;responsible ai
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;sketch
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;ui/ux
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;ui/ux design patterns
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;ui/ux design systems
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;ui/ux strategy
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;usability testing
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;user experience
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;user experience (ux) design
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;user interface (ui) design
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;user research
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;ux design
C6215;GenAI for UX Designers;Coursera Instructor Network;Beginner;wireframing
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;artificial intelligence
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;case studies
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;data
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;ethical standards and conduct
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;generative ai
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;generative ai tools
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;idea generation
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;llm application
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;project documentation
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;project management
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;project management life cycle
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;project management lifecycle
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;prompt engineering
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;prompts
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;responsible ai
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;scrum
C6216;Generative AI: Unleash Your Project Management Potential;SkillUp EdTech;Intermediate;work breakdown structure
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;amazon lambda
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;amazon lex
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;artificial intelligence
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;aws
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;aws lambda
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;aws services
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;benefits
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;business
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;chatbot
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;data
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;deep learning
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;deployment
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;e-commerce
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;integration
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;keras
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;machine learning
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;model
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;nltk
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;python
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;tensorflow
C6217;Chatbots for Beginners: A Complete Guide to Build Chatbots;Packt;Intermediate;user experience
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;affordable care act
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;and compliance
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;case law
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;emergency departments
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;functions
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;health
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;health care administration
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;health care procedure and regulation
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;health insurance
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;health policy
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;health policy analysis
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;healthcare ethics
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;healthcare industry knowledge
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;healthcare management
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;informed consent
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;innovation
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;law
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;lawsuits
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;legal risk
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;managed care
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;medicaid
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;medicare
C6218;U.S. Health Law Fundamentals;University of Pennsylvania;Beginner;regulation
C6219;Introduction to Machine Learning;Duke University;Intermediate;computer vision
C6219;Introduction to Machine Learning;Duke University;Intermediate;convolutional neural network
C6219;Introduction to Machine Learning;Duke University;Intermediate;data
C6219;Introduction to Machine Learning;Duke University;Intermediate;data science
C6219;Introduction to Machine Learning;Duke University;Intermediate;deep learning
C6219;Introduction to Machine Learning;Duke University;Intermediate;image analysis
C6219;Introduction to Machine Learning;Duke University;Intermediate;machine learning
C6219;Introduction to Machine Learning;Duke University;Intermediate;machine learning methods
C6219;Introduction to Machine Learning;Duke University;Intermediate;mathematics
C6219;Introduction to Machine Learning;Duke University;Intermediate;medical imaging
C6219;Introduction to Machine Learning;Duke University;Intermediate;model
C6219;Introduction to Machine Learning;Duke University;Intermediate;natural language processing
C6219;Introduction to Machine Learning;Duke University;Intermediate;neural networks
C6219;Introduction to Machine Learning;Duke University;Intermediate;optimization
C6219;Introduction to Machine Learning;Duke University;Intermediate;python
C6219;Introduction to Machine Learning;Duke University;Intermediate;pytorch
C6219;Introduction to Machine Learning;Duke University;Intermediate;pytorch (machine learning library)
C6219;Introduction to Machine Learning;Duke University;Intermediate;regression
C6219;Introduction to Machine Learning;Duke University;Intermediate;reinforcement learning
C6219;Introduction to Machine Learning;Duke University;Intermediate;supervised learning
C6219;Introduction to Machine Learning;Duke University;Intermediate;unsupervised learning
C6219;Introduction to Machine Learning;Duke University;Intermediate;validation
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;behavioral health
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;cognitive behavioral therapy
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;creativity
C6220;Positive Psychiatry and Mental Health;The University of Sydney;Beginner;empowerment
